id,first,last,num,zxs,tag
"194281","2017-03-31","2017-04-20","2","167319","190"
"194293","2017-03-30","2017-04-22","2","167319","190"
"194305","2017-04-23","2017-04-23","1","135225","190"
"194329","2017-04-22","2017-04-22","1","11623","190"
"194357","2017-03-29","2017-05-10","3","47190","190"
"194375","2017-04-23","2017-04-23","1","139918","190"
"194376","2017-04-21","2017-04-21","1","186507","192"
"194381","2017-04-16","2017-04-16","1","214487","193"
"194412","2017-04-08","2017-04-13","2","167402","193"
"194461","2017-05-29","2017-05-29","1","174369","192"
"194466","2017-04-21","2017-04-21","1","50924","190"
"194473","2017-04-25","2017-04-25","2","182050","192"
"194474","2017-04-24","2017-04-24","2","139918","190"
"194479","2017-05-24","2017-05-24","1","255123","192"
"194481","2017-03-29","2017-05-14","17","135063","190"
"194484","2017-04-09","2017-06-05","3","177589","192"
"194486","2017-03-29","2017-04-30","7","135063","190"
"194488","2017-03-29","2017-05-12","3","50924","190"
"194510","2017-04-04","2017-04-13","2","144536","190"
"194538","2017-04-08","2017-04-25","3","185859","193"
"194539","2017-03-31","2017-06-03","8","70016","193"
"194546","2017-03-29","2017-05-07","13","36755","192"
"194560","2017-04-15","2017-04-15","1","158883","190"
"194593","2017-03-30","2017-05-14","6","50924","190"
"194610","2017-05-27","2017-05-27","1","135225","190"
"194651","2017-04-24","2017-05-03","2","156188","190"
"194666","2017-03-30","2017-04-22","2","167402","193"
"194671","2017-03-30","2017-04-12","2","158883","190"
"194677","2017-04-16","2017-04-19","2","103027","192"
"194679","2017-05-05","2017-05-31","9","195038","193"
"194701","2017-04-29","2017-04-29","1","134510","192"
"194703","2017-03-30","2017-05-25","2","89655","190"
"194722","2017-05-12","2017-05-12","1","167319","190"
"194745","2017-05-03","2017-05-03","1","159829","190"
"194753","2017-04-18","2017-04-18","1","128620","190"
"194780","2017-03-30","2017-05-07","5","27980","190"
"194781","2017-04-05","2017-06-01","2","19420","193"
"194793","2017-04-05","2017-04-18","2","110552","190"
"194806","2017-03-30","2017-05-15","3","144536","190"
"194811","2017-03-30","2017-05-05","2","120601","190"
"194827","2017-03-30","2017-04-14","2","172779","192"
"194830","2017-04-18","2017-06-06","6","180416","190"
"194831","2017-03-30","2017-05-12","2","111401","192"
"194832","2017-05-12","2017-05-17","2","134889","190"
"194837","2017-03-30","2017-05-13","2","111948","190"
"194845","2017-04-10","2017-04-10","1","33433","192"
"194853","2017-03-30","2017-04-14","3","71721","190"
"194883","2017-05-25","2017-05-25","2","57580","190"
"194886","2017-03-31","2017-04-30","5","47190","190"
"194903","2017-05-12","2017-05-12","1","180416","190"
"194916","2017-04-11","2017-04-27","3","197796","190"
"194937","2017-04-13","2017-04-25","2","171026","190"
"194944","2017-05-15","2017-06-03","3","111948","190"
"194974","2017-04-22","2017-05-28","10","111948","190"
"194981","2017-05-04","2017-05-04","1","178957","192"
"194988","2017-05-04","2017-05-11","5","47190","190"
"195006","2017-04-10","2017-04-10","2","182956","193"
"195052","2017-04-24","2017-04-24","2","18964","190"
"195081","2017-04-01","2017-04-20","3","27997","190"
"195084","2017-03-30","2017-04-22","2","83771","190"
"195095","2017-03-30","2017-05-29","3","131234","190"
"195121","2017-05-22","2017-06-05","2","159829","190"
"195134","2017-04-05","2017-04-22","5","155705","193"
"195192","2017-04-05","2017-04-22","2","169923","193"
"195197","2017-03-30","2017-04-10","2","135529","190"
"195218","2017-04-03","2017-06-02","3","122583","190"
"195312","2017-04-02","2017-04-16","8","188218","190"
"195323","2017-05-04","2017-05-04","1","77226","192"
"195324","2017-03-30","2017-05-12","4","105761","190"
"195340","2017-05-23","2017-05-23","1","177589","192"
"195349","2017-03-31","2017-04-17","3","188218","190"
"195367","2017-05-13","2017-05-13","1","135063","190"
"195376","2017-04-01","2017-04-21","12","17870","190"
"195379","2017-04-15","2017-04-15","1","289","190"
"195383","2017-04-11","2017-05-12","8","92104","190"
"195398","2017-04-01","2017-05-26","4","9667","192"
"195413","2017-05-17","2017-05-17","3","74498","192"
"195433","2017-04-05","2017-06-09","2","174704","192"
"195439","2017-04-16","2017-04-22","3","208310","190"
"195451","2017-04-18","2017-04-18","1","90884","190"
"195468","2017-05-08","2017-05-18","2","237","190"
"195492","2017-04-10","2017-04-10","1","186507","192"
"195508","2017-04-11","2017-04-11","1","186507","192"
"195523","2017-03-30","2017-04-22","6","152445","190"
"195541","2017-04-22","2017-04-22","1","51049","190"
"195548","2017-05-19","2017-05-27","2","175216","193"
"195556","2017-04-07","2017-04-17","2","47991","190"
"195564","2017-03-30","2017-05-15","8","122401","193"
"195565","2017-04-05","2017-04-21","10","19464","190"
"195569","2017-05-08","2017-05-08","1","136682","190"
"195572","2017-03-30","2017-05-12","4","122583","190"
"195583","2017-04-16","2017-05-15","7","135063","190"
"195592","2017-03-30","2017-05-19","5","175216","193"
"195601","2017-04-08","2017-05-19","4","145089","190"
"195609","2017-03-30","2017-05-25","14","92104","190"
"195617","2017-03-30","2017-04-17","5","31831","190"
"195645","2017-05-08","2017-05-08","1","120952","190"
"195653","2017-04-11","2017-04-11","1","19464","190"
"195667","2017-04-06","2017-05-27","5","145089","190"
"195676","2017-04-05","2017-05-09","3","177589","192"
"195695","2017-04-03","2017-04-14","3","123705","190"
"195703","2017-03-31","2017-05-05","3","8634","190"
"195718","2017-03-30","2017-04-13","2","175216","193"
"195734","2017-05-04","2017-05-22","3","143014","193"
"195742","2017-03-30","2017-05-08","3","150342","190"
"195745","2017-04-15","2017-04-15","1","94098","193"
"195750","2017-05-22","2017-05-22","3","186021","190"
"195765","2017-04-13","2017-04-25","3","189277","192"
"195774","2017-05-14","2017-05-22","3","19464","190"
"195778","2017-04-03","2017-04-30","3","188218","190"
"195790","2017-05-04","2017-05-04","1","142466","190"
"195795","2017-03-30","2017-04-11","3","94098","193"
"195797","2017-04-12","2017-04-12","2","186272","192"
"195808","2017-04-08","2017-04-17","2","83947","190"
"195836","2017-04-03","2017-05-09","5","156605","190"
"195844","2017-03-30","2017-04-15","2","184180","192"
"195874","2017-06-09","2017-06-09","1","308178","192"
"195883","2017-04-10","2017-04-10","1","186507","192"
"195934","2017-04-03","2017-05-06","6","130302","190"
"195938","2017-04-05","2017-05-29","4","202322","190"
"195939","2017-05-22","2017-05-27","2","135529","190"
"195940","2017-04-26","2017-05-18","2","84290","190"
"195955","2017-04-09","2017-05-22","2","130302","190"
"195969","2017-03-30","2017-05-07","4","142466","190"
"195985","2017-03-30","2017-05-03","4","50924","190"
"195992","2017-04-03","2017-04-25","5","163115","192"
"196023","2017-04-10","2017-04-10","1","193610","192"
"196027","2017-05-09","2017-05-09","2","213771","193"
"196048","2017-04-04","2017-05-03","2","83947","190"
"196054","2017-04-02","2017-04-23","2","139918","190"
"196072","2017-03-30","2017-05-22","9","170882","192"
"196078","2017-03-30","2017-05-03","2","86021","190"
"196084","2017-03-30","2017-05-19","4","37447","190"
"196095","2017-04-12","2017-04-12","1","142286","192"
"196099","2017-03-31","2017-06-07","12","95948","190"
"196101","2017-04-18","2017-04-18","1","119420","191"
"196120","2017-05-12","2017-05-23","5","93506","190"
"196161","2017-04-23","2017-04-23","1","139918","190"
"196202","2017-04-21","2017-04-21","1","191207","192"
"196225","2017-03-30","2017-05-17","3","116955","192"
"196237","2017-03-30","2017-04-21","2","31204","193"
"196247","2017-05-13","2017-05-13","1","108477","192"
"196267","2017-05-21","2017-05-21","1","21632","190"
"196285","2017-03-30","2017-04-27","7","158883","190"
"196289","2017-04-01","2017-05-27","7","104858","190"
"196297","2017-04-06","2017-04-10","5","184292","193"
"196303","2017-03-30","2017-05-17","3","172604","192"
"196397","2017-04-06","2017-05-08","7","81560","190"
"196400","2017-04-09","2017-04-19","4","171362","192"
"196416","2017-04-15","2017-04-15","1","184292","193"
"196425","2017-04-29","2017-04-29","1","149364","192"
"196457","2017-03-30","2017-05-13","8","171362","192"
"196464","2017-04-06","2017-05-02","3","174019","190"
"196486","2017-04-20","2017-04-20","1","144218","190"
"196498","2017-05-07","2017-05-07","1","13257","190"
"196505","2017-04-09","2017-06-07","2","171362","192"
"196510","2017-05-15","2017-05-15","1","97027","192"
"196521","2017-03-31","2017-05-26","3","33433","192"
"196524","2017-03-30","2017-05-01","5","18964","190"
"196543","2017-04-20","2017-05-13","5","152445","190"
"196544","2017-05-09","2017-05-09","1","171362","192"
"196546","2017-04-02","2017-04-16","2","180416","190"
"196560","2017-04-05","2017-05-10","3","144218","190"
"196587","2017-03-30","2017-04-20","5","36480","192"
"196607","2017-04-13","2017-04-13","1","151140","193"
"196627","2017-03-31","2017-04-25","11","145201","190"
"196637","2017-05-09","2017-05-09","1","43076","190"
"196657","2017-05-12","2017-05-12","1","171362","192"
"196662","2017-04-11","2017-04-11","1","43651","192"
"196667","2017-04-04","2017-04-17","2","188218","190"
"196741","2017-03-30","2017-04-17","3","144612","190"
"196744","2017-04-16","2017-04-16","1","158883","190"
"196750","2017-03-31","2017-05-25","2","39163","190"
"196759","2017-03-30","2017-04-10","3","178957","192"
"196779","2017-04-24","2017-04-25","2","31831","190"
"196789","2017-03-30","2017-06-04","3","50924","190"
"196793","2017-05-12","2017-05-12","1","104858","190"
"196794","2017-04-14","2017-04-15","3","171026","190"
"196799","2017-05-31","2017-05-31","1","129752","190"
"196801","2017-04-03","2017-05-02","5","86021","190"
"196811","2017-04-28","2017-05-25","7","129752","190"
"196825","2017-04-21","2017-04-21","1","171362","192"
"196840","2017-04-05","2017-06-04","23","161643","190"
"196844","2017-03-31","2017-05-09","2","101369","190"
"196846","2017-04-19","2017-05-12","3","12187","192"
"196876","2017-04-20","2017-05-03","2","38617","190"
"196877","2017-04-07","2017-05-08","2","4879","190"
"196917","2017-05-13","2017-05-30","2","8634","190"
"196926","2017-04-22","2017-04-22","1","161643","190"
"196944","2017-03-30","2017-05-04","4","147650","192"
"196946","2017-06-05","2017-06-05","1","120763","190"
"196957","2017-05-25","2017-05-30","3","8634","190"
"196960","2017-04-02","2017-04-19","2","148123","190"
"196962","2017-05-16","2017-05-16","1","128446","190"
"196980","2017-05-14","2017-05-14","2","135884","190"
"196988","2017-03-30","2017-05-22","7","120952","190"
"197003","2017-04-30","2017-05-03","2","44360","192"
"197013","2017-04-20","2017-05-03","3","103120","190"
"197021","2017-04-05","2017-04-22","2","177589","192"
"197024","2017-04-18","2017-04-18","1","82081","190"
"197035","2017-06-02","2017-06-02","1","96192","190"
"197050","2017-05-14","2017-05-14","1","44360","192"
"197059","2017-04-27","2017-04-27","1","97027","192"
"197084","2017-03-31","2017-05-25","15","71721","190"
"197089","2017-04-06","2017-06-07","4","82193","190"
"197095","2017-03-30","2017-05-01","3","50924","190"
"197104","2017-05-02","2017-05-02","1","50924","190"
"197113","2017-04-22","2017-04-22","1","177589","192"
"197116","2017-05-23","2017-05-23","2","140291","192"
"197132","2017-04-03","2017-05-16","10","19464","190"
"197134","2017-03-30","2017-05-24","15","25016","190"
"197138","2017-04-06","2017-06-05","2","154351","190"
"197157","2017-03-30","2017-05-27","7","152075","193"
"197166","2017-05-11","2017-05-24","3","131541","192"
"197193","2017-04-03","2017-04-25","5","4285","190"
"197194","2017-04-11","2017-06-01","9","92104","190"
"197195","2017-05-25","2017-05-25","1","46325","190"
"197200","2017-06-04","2017-06-04","1","152075","193"
"197215","2017-03-31","2017-06-09","5","131541","192"
"197245","2017-04-19","2017-04-19","1","191207","192"
"197257","2017-04-05","2017-05-07","2","188621","192"
"197282","2017-03-30","2017-04-20","4","50924","190"
"197285","2017-05-11","2017-05-11","1","144841","190"
"197287","2017-03-30","2017-05-19","4","170144","190"
"197292","2017-03-30","2017-05-02","3","50924","190"
"197305","2017-03-30","2017-04-24","2","50924","190"
"197322","2017-04-04","2017-05-27","3","80846","193"
"197338","2017-04-22","2017-04-22","2","60141","190"
"197358","2017-04-19","2017-04-19","1","53143","190"
"197361","2017-04-08","2017-04-16","2","175216","193"
"197365","2017-04-15","2017-04-15","2","193610","192"
"197377","2017-03-30","2017-04-12","3","8634","190"
"197383","2017-04-30","2017-04-30","1","96114","190"
"197394","2017-03-30","2017-04-27","15","158883","190"
"197396","2017-04-30","2017-04-30","1","141531","192"
"197413","2017-03-30","2017-05-11","2","191207","192"
"197449","2017-04-22","2017-04-22","1","135225","190"
"197514","2017-04-09","2017-04-22","9","430","190"
"197523","2017-04-22","2017-05-14","2","224012","190"
"197563","2017-05-21","2017-06-06","3","152445","190"
"197568","2017-04-19","2017-05-16","2","96192","190"
"197573","2017-05-03","2017-05-27","5","170109","190"
"197576","2017-03-30","2017-05-15","6","132013","192"
"197583","2017-03-30","2017-05-27","12","50924","190"
"197584","2017-03-30","2017-05-27","17","168023","190"
"197605","2017-04-11","2017-04-18","2","92104","190"
"197629","2017-05-04","2017-06-08","5","178957","192"
"197641","2017-04-12","2017-04-12","1","175216","193"
"197644","2017-05-02","2017-05-02","1","104858","190"
"197648","2017-03-31","2017-05-16","11","140983","190"
"197652","2017-04-02","2017-04-30","22","158883","190"
"197672","2017-05-24","2017-05-24","1","101369","190"
"197683","2017-04-06","2017-05-16","5","154946","192"
"197697","2017-05-17","2017-05-17","1","82193","190"
"197698","2017-05-05","2017-05-05","1","237","190"
"197719","2017-04-01","2017-04-19","3","139918","190"
"197723","2017-04-11","2017-04-13","2","119824","190"
"197724","2017-05-11","2017-06-01","5","116959","190"
"197725","2017-05-22","2017-05-22","1","152445","190"
"197726","2017-05-04","2017-05-04","1","73132","192"
"197781","2017-03-31","2017-05-13","2","170144","190"
"197785","2017-03-31","2017-04-15","2","158883","190"
"197790","2017-03-31","2017-04-19","3","141531","192"
"197794","2017-04-14","2017-04-14","1","170714","192"
"197815","2017-04-04","2017-04-23","2","42900","190"
"197822","2017-04-14","2017-04-14","1","36480","192"
"197848","2017-03-31","2017-04-15","2","140983","190"
"197864","2017-03-31","2017-05-03","7","71811","190"
"197878","2017-03-31","2017-05-25","10","81560","190"
"197893","2017-04-01","2017-04-22","3","31831","190"
"197900","2017-04-06","2017-05-23","12","111039","190"
"197929","2017-04-07","2017-04-14","4","135225","190"
"197933","2017-03-31","2017-04-13","4","142466","190"
"197960","2017-04-12","2017-04-12","1","40858","190"
"197978","2017-06-06","2017-06-06","1","109899","190"
"197991","2017-04-12","2017-06-09","12","37447","190"
"197997","2017-03-31","2017-06-04","3","163251","190"
"197998","2017-04-21","2017-04-21","2","47190","190"
"198018","2017-05-02","2017-05-02","1","162261","190"
"198026","2017-03-31","2017-05-14","3","106725","190"
"198032","2017-03-31","2017-05-18","4","186272","192"
"198035","2017-04-21","2017-05-02","2","162261","190"
"198037","2017-04-09","2017-04-27","2","174019","190"
"198052","2017-05-12","2017-05-12","1","35507","190"
"198054","2017-04-16","2017-04-16","1","112343","192"
"198057","2017-04-14","2017-04-14","1","83947","190"
"198063","2017-05-03","2017-05-03","1","42744","190"
"198075","2017-04-08","2017-04-29","2","4285","190"
"198102","2017-03-31","2017-06-09","7","171026","190"
"198103","2017-05-21","2017-05-21","1","42744","190"
"198119","2017-04-01","2017-05-20","14","145089","190"
"198130","2017-04-26","2017-04-26","1","60141","190"
"198133","2017-04-01","2017-04-18","6","75130","190"
"198177","2017-05-02","2017-05-02","3","81255","190"
"198180","2017-04-23","2017-04-23","1","178538","193"
"198181","2017-04-02","2017-05-07","7","174019","190"
"198200","2017-04-08","2017-04-11","4","28497","193"
"198256","2017-03-31","2017-05-27","3","139370","192"
"198277","2017-04-01","2017-04-11","2","142466","190"
"198284","2017-06-05","2017-06-05","1","161813","192"
"198286","2017-04-09","2017-05-13","3","83947","190"
"198295","2017-04-13","2017-06-04","5","161813","192"
"198306","2017-05-23","2017-05-26","4","174365","190"
"198334","2017-03-31","2017-04-24","3","174019","190"
"198337","2017-05-01","2017-05-01","1","143715","193"
"198343","2017-05-25","2017-05-25","1","11623","190"
"198366","2017-05-04","2017-05-04","1","137489","192"
"198370","2017-04-06","2017-05-22","5","174019","190"
"198383","2017-04-24","2017-04-24","1","155580","190"
"198411","2017-04-20","2017-04-20","1","47991","190"
"198418","2017-05-13","2017-05-13","1","24740","190"
"198427","2017-04-14","2017-04-14","1","83947","190"
"198436","2017-03-31","2017-05-19","5","133840","190"
"198441","2017-03-31","2017-05-26","2","10804","190"
"198446","2017-04-25","2017-04-26","2","42743","192"
"198461","2017-03-31","2017-04-28","2","89655","190"
"198463","2017-04-01","2017-04-29","4","86021","190"
"198533","2017-03-31","2017-05-15","4","186272","192"
"198574","2017-04-03","2017-05-01","2","184180","192"
"198630","2017-04-18","2017-04-18","1","97065","190"
"198637","2017-04-15","2017-04-18","3","160445","190"
"198641","2017-03-31","2017-04-13","2","82081","190"
"198642","2017-04-20","2017-05-12","2","103120","190"
"198655","2017-05-09","2017-05-13","3","186272","192"
"198672","2017-03-31","2017-04-18","7","70016","193"
"198695","2017-03-31","2017-05-23","3","161294","192"
"198748","2017-04-10","2017-04-10","1","131521","190"
"198758","2017-04-01","2017-05-04","3","176576","192"
"198762","2017-04-20","2017-04-20","1","36480","192"
"198764","2017-03-31","2017-05-09","2","149470","192"
"198771","2017-03-31","2017-04-23","8","101369","190"
"198786","2017-03-31","2017-05-13","10","91274","190"
"198790","2017-03-31","2017-05-21","2","70016","193"
"198795","2017-04-03","2017-04-19","12","62980","190"
"198838","2017-04-12","2017-04-12","1","161500","192"
"198861","2017-04-10","2017-05-14","18","92104","190"
"198873","2017-05-08","2017-05-08","1","176576","192"
"198885","2017-04-13","2017-05-17","3","177475","190"
"198894","2017-04-13","2017-05-02","4","33433","192"
"198908","2017-03-31","2017-04-20","4","9731","192"
"198917","2017-05-12","2017-05-12","2","171026","190"
"198921","2017-04-26","2017-04-26","2","93850","190"
"198954","2017-05-04","2017-05-04","1","119824","190"
"198961","2017-03-31","2017-04-22","4","8634","190"
"198986","2017-05-23","2017-05-23","1","135529","190"
"198998","2017-04-13","2017-05-15","2","167490","190"
"199021","2017-04-20","2017-04-23","2","119824","190"
"199026","2017-05-27","2017-05-27","1","268328","190"
"199036","2017-03-31","2017-05-22","23","186102","192"
"199039","2017-04-15","2017-04-15","1","237","190"
"199052","2017-04-01","2017-05-02","7","188621","192"
"199054","2017-04-21","2017-04-27","2","186102","192"
"199064","2017-04-01","2017-04-20","2","59554","190"
"199069","2017-04-02","2017-05-03","5","42900","190"
"199082","2017-04-11","2017-04-11","1","36037","190"
"199087","2017-04-22","2017-04-22","1","74503","190"
"199104","2017-04-14","2017-04-14","1","36480","192"
"199190","2017-04-02","2017-05-15","8","177475","190"
"199197","2017-04-19","2017-04-19","1","154351","190"
"199212","2017-04-01","2017-05-20","4","4640","193"
"199255","2017-03-31","2017-05-12","6","101369","190"
"199291","2017-04-23","2017-04-23","1","45009","192"
"199296","2017-05-31","2017-05-31","1","174019","190"
"199302","2017-04-07","2017-04-19","3","122583","190"
"199310","2017-04-13","2017-04-13","1","187945","190"
"199316","2017-05-16","2017-05-16","2","246921","190"
"199319","2017-05-19","2017-05-19","1","154351","190"
"199326","2017-04-11","2017-04-20","3","191823","193"
"199331","2017-04-01","2017-05-15","5","51036","192"
"199344","2017-04-03","2017-06-02","10","174019","190"
"199358","2017-03-31","2017-06-04","6","139056","190"
"199359","2017-04-01","2017-06-01","4","174019","190"
"199386","2017-03-31","2017-05-05","4","36202","190"
"199389","2017-03-31","2017-05-12","7","43076","190"
"199403","2017-04-18","2017-04-18","2","140011","192"
"199412","2017-05-22","2017-05-22","1","90003","190"
"199413","2017-04-02","2017-05-07","3","174019","190"
"199437","2017-04-01","2017-05-06","8","40805","190"
"199454","2017-04-13","2017-06-08","7","189277","192"
"199457","2017-04-19","2017-05-27","3","18081","190"
"199492","2017-04-19","2017-04-21","4","32796","193"
"199530","2017-04-19","2017-04-19","1","33433","192"
"199534","2017-04-14","2017-05-16","6","20492","190"
"199535","2017-03-31","2017-04-22","11","20442","190"
"199536","2017-03-31","2017-05-17","7","33433","192"
"199561","2017-05-08","2017-05-08","1","39030","192"
"199598","2017-03-31","2017-04-19","4","167319","190"
"199601","2017-04-24","2017-04-24","2","60787","190"
"199606","2017-04-22","2017-04-22","1","161809","190"
"199608","2017-03-31","2017-05-16","4","167319","190"
"199609","2017-04-10","2017-04-16","5","47190","190"
"199612","2017-05-20","2017-05-20","1","33433","192"
"199628","2017-03-31","2017-05-01","3","167319","190"
"199643","2017-04-10","2017-05-04","5","11623","190"
"199650","2017-04-13","2017-04-25","5","115100","192"
"199661","2017-04-06","2017-05-17","4","175615","190"
"199678","2017-04-03","2017-05-14","7","50924","190"
"199695","2017-03-31","2017-05-08","8","147706","190"
"199699","2017-04-11","2017-04-11","1","71500","190"
"199701","2017-05-26","2017-05-26","1","177475","190"
"199706","2017-05-04","2017-05-04","1","18081","190"
"199709","2017-04-05","2017-05-09","4","177704","193"
"199715","2017-05-03","2017-05-03","1","63387","190"
"199731","2017-04-16","2017-04-16","1","167319","190"
"199733","2017-04-12","2017-04-12","1","145201","190"
"199734","2017-05-27","2017-05-27","1","189277","192"
"199763","2017-03-31","2017-04-16","3","158883","190"
"199781","2017-05-08","2017-05-08","1","249367","193"
"199789","2017-04-08","2017-05-24","3","50924","190"
"199802","2017-04-14","2017-04-14","1","112343","192"
"199853","2017-05-02","2017-05-02","1","89655","190"
"199887","2017-03-31","2017-05-18","2","35507","190"
"199890","2017-03-31","2017-05-03","4","50924","190"
"199948","2017-04-23","2017-04-23","1","89968","192"
"199964","2017-04-21","2017-04-21","1","40858","190"
"199975","2017-04-26","2017-05-06","2","172057","190"
"199980","2017-03-31","2017-04-14","2","50924","190"
"199985","2017-04-15","2017-04-15","1","36776","192"
"200062","2017-04-04","2017-06-09","20","4285","190"
"200070","2017-04-05","2017-05-12","4","4880","190"
"200094","2017-04-06","2017-05-21","9","156981","192"
"200111","2017-04-20","2017-04-20","1","174019","190"
"200135","2017-04-17","2017-04-17","1","42902","190"
"200148","2017-04-04","2017-05-27","6","167382","193"
"200196","2017-03-31","2017-05-15","3","144536","190"
"200231","2017-04-04","2017-05-26","8","144695","190"
"200268","2017-05-06","2017-05-06","3","155580","190"
"200299","2017-03-31","2017-05-12","5","188218","190"
"200305","2017-03-31","2017-05-03","24","178957","192"
"200389","2017-05-08","2017-05-08","1","200221","193"
"200396","2017-04-27","2017-04-27","1","152445","190"
"200404","2017-04-11","2017-04-11","1","93506","190"
"200412","2017-05-10","2017-05-10","1","82481","190"
"200419","2017-04-01","2017-04-19","2","135529","190"
"200446","2017-04-03","2017-04-11","3","93506","190"
"200493","2017-03-31","2017-04-13","5","197102","192"
"200507","2017-05-01","2017-05-01","1","41867","192"
"200550","2017-04-04","2017-05-29","3","180416","190"
"200561","2017-06-05","2017-06-05","1","162206","192"
"200574","2017-04-13","2017-04-13","1","124016","190"
"200594","2017-04-04","2017-05-26","6","145393","190"
"200597","2017-04-14","2017-04-14","1","223849","192"
"200607","2017-05-08","2017-05-08","1","124016","190"
"200625","2017-04-01","2017-06-09","3","71721","190"
"200651","2017-04-01","2017-04-26","3","167319","190"
"200661","2017-04-30","2017-04-30","2","165263","193"
"200667","2017-04-04","2017-05-22","8","180416","190"
"200668","2017-04-22","2017-04-22","1","47991","190"
"200670","2017-04-06","2017-04-20","5","41290","190"
"200671","2017-04-01","2017-06-09","3","44186","190"
"200762","2017-04-01","2017-04-29","2","145201","190"
"200775","2017-05-13","2017-05-21","2","130302","190"
"200784","2017-04-01","2017-05-03","2","131234","190"
"200792","2017-05-16","2017-05-27","3","156405","190"
"200795","2017-04-13","2017-04-13","1","138283","192"
"200805","2017-04-04","2017-05-27","18","31426","190"
"200816","2017-04-08","2017-05-04","3","28497","193"
"200820","2017-04-01","2017-04-11","2","25016","190"
"200832","2017-04-25","2017-04-25","1","171838","193"
"200865","2017-04-01","2017-04-20","5","145201","190"
"200867","2017-04-21","2017-05-27","3","93506","190"
"200877","2017-04-01","2017-06-08","5","174365","190"
"200880","2017-04-02","2017-06-08","7","167319","190"
"200893","2017-05-03","2017-05-18","2","48990","190"
"200921","2017-05-05","2017-05-05","1","280433","190"
"200922","2017-04-10","2017-04-10","1","36202","190"
"200941","2017-04-19","2017-04-19","1","27980","190"
"200951","2017-04-11","2017-04-11","1","130302","190"
"200959","2017-04-01","2017-06-04","2","135225","190"
"200968","2017-04-03","2017-05-14","5","122583","190"
"200994","2017-04-01","2017-05-26","8","189277","192"
"200996","2017-05-06","2017-05-06","1","189277","192"
"201010","2017-04-01","2017-05-03","9","145201","190"
"201014","2017-04-12","2017-04-12","1","103027","192"
"201017","2017-04-22","2017-05-30","5","175216","193"
"201039","2017-05-05","2017-05-25","4","135529","190"
"201049","2017-04-02","2017-05-02","4","152235","193"
"201054","2017-04-01","2017-05-27","4","44186","190"
"201068","2017-05-21","2017-05-21","1","145287","192"
"201085","2017-04-08","2017-05-27","8","154946","192"
"201112","2017-04-01","2017-05-27","2","187448","192"
"201116","2017-04-01","2017-04-27","4","91274","190"
"201131","2017-05-09","2017-05-09","1","96114","190"
"201144","2017-04-01","2017-06-01","3","41290","190"
"201151","2017-04-06","2017-04-20","3","175615","190"
"201159","2017-05-11","2017-05-11","1","191207","192"
"201165","2017-05-29","2017-05-29","1","181574","190"
"201173","2017-04-01","2017-05-11","3","134160","193"
"201176","2017-04-01","2017-04-12","3","71811","190"
"201199","2017-04-01","2017-05-19","2","157149","193"
"201203","2017-05-08","2017-05-23","2","138391","193"
"201252","2017-04-01","2017-04-12","2","112801","190"
"201253","2017-04-06","2017-04-15","3","163251","190"
"201254","2017-05-12","2017-05-12","1","174391","192"
"201256","2017-04-11","2017-04-18","4","163251","190"
"201263","2017-06-06","2017-06-06","1","112801","190"
"201267","2017-05-24","2017-05-24","1","160445","190"
"201273","2017-04-13","2017-06-05","3","191028","192"
"201277","2017-05-24","2017-05-24","1","112801","190"
"201279","2017-04-28","2017-06-06","2","145393","190"
"201284","2017-05-14","2017-05-14","1","145393","190"
"201302","2017-04-10","2017-06-09","3","163251","190"
"201308","2017-04-07","2017-04-21","6","145393","190"
"201309","2017-04-01","2017-05-15","5","159829","190"
"201317","2017-04-19","2017-04-24","4","1568","190"
"201318","2017-04-01","2017-05-12","7","144063","190"
"201325","2017-04-17","2017-04-20","6","4874","190"
"201332","2017-04-03","2017-04-22","2","57580","190"
"201339","2017-04-25","2017-04-25","1","165574","190"
"201366","2017-04-01","2017-04-15","2","135529","190"
"201372","2017-04-01","2017-04-14","2","96114","190"
"201386","2017-04-07","2017-05-21","2","105432","190"
"201395","2017-04-02","2017-04-13","2","31204","193"
"201406","2017-04-01","2017-05-07","4","145519","193"
"201413","2017-04-15","2017-05-06","3","27997","190"
"201417","2017-04-01","2017-06-02","3","134160","193"
"201423","2017-04-01","2017-06-02","5","91274","190"
"201448","2017-04-22","2017-04-23","2","112343","192"
"201456","2017-04-07","2017-05-26","2","80846","193"
"201460","2017-04-02","2017-05-16","7","152445","190"
"201464","2017-04-03","2017-05-22","10","145393","190"
"201469","2017-04-03","2017-05-27","8","171026","190"
"201478","2017-04-06","2017-05-28","10","71721","190"
"201491","2017-04-01","2017-05-27","14","174019","190"
"201510","2017-05-26","2017-05-26","1","27980","190"
"201519","2017-04-02","2017-05-17","10","168019","190"
"201523","2017-04-01","2017-04-25","5","27980","190"
"201535","2017-04-18","2017-04-21","4","176155","190"
"201545","2017-04-23","2017-04-23","1","37896","192"
"201570","2017-04-12","2017-04-12","1","180075","192"
"201604","2017-04-01","2017-05-07","3","17095","190"
"201610","2017-04-08","2017-04-25","2","187945","190"
"201625","2017-05-08","2017-05-08","1","120601","190"
"201635","2017-05-01","2017-05-14","2","81560","190"
"201647","2017-05-09","2017-05-09","1","145393","190"
"201650","2017-04-01","2017-05-14","5","187074","192"
"201693","2017-04-01","2017-04-22","3","135529","190"
"201697","2017-04-10","2017-05-02","2","171026","190"
