id,hour
"206640","17"
"206640","21"
"206646","17"
"206650","16"
"206660","20"
"206661","10"
"206664","06"
"206673","14"
"206675","13"
"206676","18"
"206677","14"
"206688","10"
"206690","10"
"206693","10"
"206694","05"
"206697","10"
"206701","10"
"206701","20"
"206701","21"
"206713","11"
"206715","11"
"206717","11"
"206717","14"
"206719","15"
"206726","11"
"206727","10"
"206730","15"
"206734","08"
"206734","10"
"206734","22"
"206735","10"
"206741","11"
"206744","12"
"206744","17"
"206747","11"
"206750","08"
"206750","11"
"206750","12"
"206750","18"
"206752","14"
"206752","22"
"206752","23"
"206760","20"
"206764","10"
"206764","11"
"206764","12"
"206765","11"
"206766","17"
"206766","19"
"206767","11"
"206768","09"
"206768","15"
"206771","19"
"206771","20"
"206775","10"
"206778","14"
"206778","16"
"206779","10"
"206780","13"
"206784","12"
"206784","19"
"206787","11"
"206790","12"
"206793","05"
"206793","12"
"206797","08"
"206802","15"
"206802","16"
"206802","20"
"206804","12"
"206806","14"
"206808","11"
"206816","11"
"206816","21"
"206817","12"
"206817","14"
"206818","12"
"206828","22"
"206830","08"
"206830","18"
"206831","14"
"206840","15"
"206849","13"
"206851","13"
"206853","19"
"206854","17"
"206864","16"
"206871","14"
"206875","21"
"206876","11"
"206878","21"
"206880","13"
"206880","14"
"206887","08"
"206887","17"
"206887","20"
"206889","06"
"206891","14"
"206895","23"
"206897","10"
"206897","23"
"206905","13"
"206908","08"
"206908","12"
"206908","14"
"206908","18"
"206909","10"
"206911","22"
"206916","14"
"206917","14"
"206924","14"
"206926","12"
"206926","14"
"206928","13"
"206928","21"
"206928","23"
"206929","08"
"206941","10"
"206941","15"
"206949","20"
"206958","22"
"206967","15"
"206967","21"
"206967","22"
"206973","15"
"206975","09"
"206982","08"
"206982","10"
"206982","12"
"206982","15"
"206982","16"
"206985","15"
"206986","13"
"206986","17"
"206990","15"
"206990","19"
"206990","22"
"206995","20"
"206996","15"
"206996","20"
"206996","22"
"206997","10"
"206998","12"
"207001","15"
"207004","07"
"207004","15"
"207007","16"
"207009","16"
"207017","15"
"207017","20"
"207023","11"
"207023","22"
"207040","12"
"207040","14"
"207040","22"
"207042","11"
"207042","19"
"207051","12"
"207058","08"
"207058","15"
"207058","16"
"207062","15"
"207066","21"
"207068","20"
"207069","08"
"207070","14"
"207070","15"
"207071","16"
"207071","18"
"207073","13"
"207074","15"
"207075","15"
"207075","21"
"207078","08"
"207085","18"
"207085","20"
"207097","16"
"207101","08"
"207101","10"
"207101","15"
"207101","20"
"207101","22"
"207104","15"
"207105","15"
"207107","15"
"207108","11"
"207112","22"
"207113","15"
"207113","16"
"207118","15"
"207119","15"
"207124","15"
"207134","21"
"207135","16"
"207137","15"
"207145","11"
"207152","15"
"207153","16"
"207161","13"
"207163","12"
"207163","15"
"207165","15"
"207174","16"
"207182","10"
"207184","11"
"207186","08"
"207186","17"
"207190","00"
"207191","15"
"207193","19"
"207197","15"
"207198","11"
"207200","09"
"207200","14"
"207200","21"
"207204","10"
"207206","16"
"207207","10"
"207225","20"
"207228","05"
"207243","17"
"207245","16"
"207248","16"
"207250","16"
"207251","16"
"207256","16"
"207257","16"
"207262","16"
"207264","16"
"207265","08"
"207265","16"
"207269","16"
"207271","16"
"207275","20"
"207280","19"
"207283","17"
"207283","23"
"207287","10"
"207294","16"
"207296","16"
"207297","20"
"207299","00"
"207304","16"
"207310","21"
"207313","16"
"207320","20"
"207322","11"
"207322","12"
"207322","21"
"207323","07"
"207323","09"
"207335","16"
"207338","10"
"207343","10"
"207343","21"
"207344","16"
"207346","16"
"207348","16"
"207349","15"
"207358","11"
"207367","19"
"207374","15"
"207377","10"
"207378","16"
"207379","13"
"207379","16"
"207380","13"
"207380","19"
"207380","21"
"207380","22"
"207382","16"
"207391","11"
"207412","17"
"207423","17"
"207424","08"
"207424","11"
"207426","22"
"207431","11"
"207434","17"
"207436","13"
"207437","14"
"207441","17"
"207442","10"
"207447","17"
"207452","12"
"207456","17"
"207460","11"
"207460","16"
"207465","15"
"207468","17"
"207487","10"
"207489","20"
"207490","17"
"207491","17"
"207498","07"
"207498","11"
"207499","17"
"207510","17"
"207511","17"
"207513","14"
"207513","17"
"207513","18"
"207514","21"
"207523","17"
"207538","17"
"207542","17"
"207542","18"
"207543","16"
"207543","18"
"207544","15"
"207549","08"
"207554","18"
"207559","10"
"207561","18"
"207562","18"
"207565","15"
"207570","17"
"207576","18"
"207583","10"
"207583","21"
"207586","11"
"207589","18"
"207591","19"
"207603","12"
"207606","21"
"207612","02"
"207612","15"
"207612","22"
"207614","18"
"207614","21"
"207619","10"
"207619","15"
"207620","08"
"207622","13"
"207623","09"
"207626","14"
"207627","18"
"207628","14"
"207632","18"
"207636","18"
"207640","09"
"207641","18"
"207643","09"
"207646","19"
"207647","19"
"207648","08"
"207648","10"
"207653","10"
"207655","18"
"207655","19"
"207655","20"
"207656","20"
"207658","10"
"207664","18"
"207665","20"
"207667","10"
"207669","10"
"207670","11"
"207670","19"
"207672","10"
"207672","19"
"207673","20"
"207674","19"
"207675","19"
"207677","18"
"207681","13"
"207682","10"
"207684","20"
"207699","19"
"207700","19"
"207704","12"
"207704","22"
"207712","19"
"207716","19"
"207717","11"
"207720","21"
"207725","19"
"207730","11"
"207735","19"
"207741","20"
"207744","16"
"207744","20"
"207747","10"
"207747","21"
"207753","19"
"207757","19"
"207759","16"
"207759","19"
"207767","19"
"207768","18"
"207768","23"
"207769","19"
"207770","16"
"207774","19"
"207783","21"
"207785","08"
"207785","19"
"207787","19"
"207788","09"
"207788","21"
"207792","10"
"207793","11"
"207797","20"
"207806","21"
"207810","19"
"207812","19"
"207814","12"
"207818","09"
"207834","07"
"207836","20"
"207837","13"
"207843","19"
"207846","21"
"207850","20"
"207854","11"
"207865","20"
"207875","19"
"207879","07"
"207882","12"
"207882","20"
"207885","07"
"207890","20"
"207893","10"
"207900","22"
"207907","13"
"207914","20"
"207915","17"
"207918","17"
"207927","17"
"207934","09"
"207935","19"
"207938","21"
"207945","14"
"207950","22"
"207952","19"
"207953","21"
"207955","11"
"207958","20"
"207963","21"
"207968","20"
"207971","21"
"207975","04"
"207978","08"
"207986","23"
"207989","16"
"207989","22"
"207990","17"
"207992","08"
"207992","12"
"207992","18"
"207992","21"
"207997","18"
"208001","21"
"208002","20"
"208002","22"
"208003","21"
"208011","23"
"208018","18"
"208019","09"
"208019","11"
"208019","21"
"208021","09"
"208026","17"
"208026","21"
"208028","21"
"208030","10"
"208030","21"
"208034","21"
"208035","21"
"208039","21"
"208042","21"
"208045","21"
"208046","16"
"208046","20"
"208047","20"
"208055","19"
"208060","14"
"208077","21"
"208085","15"
"208103","22"
"208105","22"
"208106","22"
"208106","23"
"208107","22"
"208109","22"
"208113","23"
"208119","22"
"208124","22"
"208130","22"
"208134","12"
"208137","22"
"208149","21"
"208149","23"
"208150","10"
"208150","19"
"208154","20"
"208154","22"
"208157","22"
"208158","19"
"208170","22"
"208173","13"
"208173","15"
"208173","16"
"208174","21"
"208177","22"
"208180","12"
"208181","22"
"208182","13"
"208206","02"
"208215","22"
"208217","16"
"208219","22"
"208244","12"
"208244","21"
"208245","23"
"208253","14"
"208269","14"
"208269","21"
"208272","22"
"208273","23"
"208279","10"
"208279","18"
"208279","19"
"208279","23"
"208288","23"
"208305","00"
"208305","17"
"208306","00"
"208307","00"
"208307","22"
"208308","19"
"208308","22"
"208310","21"
"208310","23"
"208317","21"
"208322","01"
"208323","08"
"208338","21"
"208339","03"
"208339","11"
"208344","05"
"208349","05"
"208349","06"
"208349","10"
"208349","11"
"208356","09"
"208360","06"
"208361","06"
"208361","21"
"208366","06"
"208379","16"
"208380","19"
"208384","08"
"208390","07"
"208390","14"
"208399","17"
"208399","18"
"208400","08"
"208405","16"
"208405","17"
"208411","07"
"208411","16"
"208425","13"
"208425","19"
"208429","09"
"208433","21"
"208437","16"
"208438","11"
"208445","00"
"208454","09"
"208455","08"
"208459","20"
"208472","21"
"208474","10"
"208474","11"
"208474","19"
"208476","11"
"208478","08"
"208478","09"
"208478","15"
"208480","16"
"208491","09"
"208499","16"
"208500","09"
"208501","14"
"208501","21"
"208503","16"
"208504","10"
"208506","21"
"208508","12"
"208510","09"
"208511","08"
"208511","22"
"208513","15"
"208516","09"
"208522","16"
"208524","09"
"208524","19"
"208529","09"
"208534","17"
"208535","12"
"208545","09"
"208545","16"
"208551","09"
"208553","09"
"208555","09"
"208555","16"
"208556","09"
"208561","09"
"208562","12"
"208563","10"
"208568","18"
"208570","13"
"208570","19"
"208570","20"
"208575","10"
"208577","09"
"208580","09"
"208583","09"
"208585","03"
"208586","11"
"208588","17"
"208591","10"
"208595","10"
"208599","10"
"208600","15"
"208605","20"
"208607","07"
"208617","10"
"208617","13"
"208618","10"
"208618","20"
"208620","23"
"208621","10"
"208621","21"
"208626","12"
"208627","13"
"208630","10"
"208631","10"
"208634","10"
"208654","16"
"208654","21"
"208656","14"
"208658","11"
"208663","23"
"208668","11"
"208668","14"
"208671","11"
"208672","15"
"208674","07"
"208680","11"
"208685","11"
"208686","19"
"208687","10"
"208687","12"
"208687","13"
"208688","08"
"208691","23"
"208698","15"
"208699","17"
"208702","12"
"208704","10"
"208704","18"
"208705","11"
"208705","12"
"208705","15"
"208708","14"
"208710","10"
"208714","20"
"208716","23"
"208719","20"
"208721","11"
"208727","17"
"208732","11"
"208735","16"
"208743","08"
"208747","22"
"208755","12"
"208764","15"
"208766","20"
"208766","21"
"208775","11"
"208775","22"
"208784","22"
"208793","11"
"208801","12"
"208804","11"
"208809","20"
"208810","16"
"208810","20"
"208811","18"
"208836","07"
"208838","14"
"208838","16"
"208841","21"
"208843","09"
"208845","12"
"208847","16"
"208850","20"
"208855","08"
"208859","11"
"208859","14"
"208863","12"
"208866","12"
"208866","16"
"208867","13"
"208870","15"
"208870","21"
"208871","12"
"208873","07"
"208873","13"
"208873","14"
"208874","10"
"208874","12"
"208878","15"
"208879","08"
"208879","15"
"208879","18"
"208880","14"
"208881","22"
"208884","22"
"208903","11"
"208910","09"
"208917","16"
"208918","17"
"208919","08"
"208923","12"
"208927","12"
"208936","11"
"208938","10"
"208941","13"
"208951","19"
"208959","12"
"208964","17"
"208971","15"
"208972","12"
"208974","10"
"208974","13"
"208974","16"
"208976","12"
"208978","20"
"208978","21"
"208991","19"
"208992","13"
"209002","22"
"209003","15"
"209008","11"
"209008","12"
"209008","16"
"209008","19"
"209010","13"
"209012","08"
"209012","11"
"209012","13"
"209018","13"
"209019","13"
"209022","07"
"209027","23"
"209029","08"
"209037","13"
"209039","12"
"209050","13"
"209051","08"
"209051","10"
"209054","01"
"209054","20"
"209055","20"
"209060","23"
"209061","22"
"209068","08"
"209068","10"
"209068","12"
"209068","18"
"209074","13"
"209078","13"
"209079","10"
"209085","09"
"209085","13"
"209089","12"
"209092","19"
"209094","13"
"209094","20"
"209095","21"
"209097","13"
"209098","10"
"209098","13"
"209102","10"
"209102","16"
"209103","13"
"209104","14"
"209118","13"
"209125","16"
"209126","13"
"209130","00"
"209131","08"
"209136","06"
"209137","06"
"209137","22"
"209141","13"
"209142","14"
"209142","17"
"209142","22"
"209148","10"
"209148","16"
"209148","18"
"209148","20"
"209154","09"
"209156","08"
"209161","06"
"209161","14"
"209162","10"
"209170","07"
"209170","18"
"209170","19"
"209170","22"
"209177","14"
"209183","15"
"209183","21"
"209187","14"
"209188","12"
"209191","14"
"209195","15"
"209196","14"
"209201","14"
"209204","14"
"209208","14"
"209210","15"
"209213","21"
"209215","11"
"209215","14"
"209218","14"
"209222","14"
"209228","16"
"209228","20"
"209238","18"
"209243","10"
"209246","13"
"209246","16"
"209248","09"
"209248","14"
"209253","14"
"209260","14"
"209262","10"
"209263","14"
"209264","13"
"209264","16"
"209265","18"
"209274","21"
"209281","11"
"209281","14"
"209293","15"
"209304","14"
"209305","16"
"209307","23"
"209313","14"
"209316","18"
"209321","11"
"209321","14"
"209323","15"
"209323","16"
"209332","12"
"209332","15"
"209335","15"
"209335","21"
"209335","22"
"209341","16"
"209343","10"
"209345","17"
"209347","14"
"209351","14"
"209365","11"
"209369","09"
"209371","15"
"209373","14"
"209373","17"
"209376","19"
"209380","19"
"209384","09"
"209384","13"
"209384","15"
"209386","14"
"209387","14"
"209393","07"
"209394","15"
"209396","15"
"209396","21"
"209398","22"
"209400","15"
"209403","15"
"209409","14"
"209412","12"
"209416","14"
"209417","14"
"209421","14"
"209430","16"
"209431","11"
"209440","16"
"209443","15"
"209445","14"
"209449","15"
"209450","16"
"209451","14"
"209454","09"
"209455","12"
"209465","15"
"209465","18"
"209466","16"
"209473","10"
"209473","19"
"209479","15"
"209484","00"
"209484","11"
"209484","15"
"209484","16"
"209485","18"
"209487","10"
"209495","10"
"209495","19"
"209499","12"
"209505","00"
"209510","15"
"209514","15"
"209514","21"
"209517","10"
"209517","11"
"209517","17"
"209520","15"
"209522","15"
"209523","08"
"209524","15"
"209535","21"
"209541","19"
"209542","08"
"209542","13"
"209542","14"
"209542","15"
"209542","16"
"209542","17"
"209542","18"
"209550","15"
"209551","10"
"209551","15"
"209561","20"
"209564","16"
"209571","08"
"209571","14"
"209575","15"
"209578","09"
"209578","16"
"209583","10"
"209586","17"
"209589","11"
"209590","15"
"209594","16"
"209596","13"
"209596","22"
"209598","01"
"209598","15"
"209599","18"
"209610","10"
"209610","11"
"209610","12"
"209611","11"
"209625","16"
"209625","20"
"209626","20"
"209627","10"
"209627","15"
"209631","15"
"209632","21"
"209633","19"
"209634","10"
"209638","18"
"209643","19"
"209644","16"
"209651","17"
"209655","15"
"209659","10"
"209668","14"
"209668","16"
"209668","22"
"209669","12"
"209671","18"
"209680","16"
"209686","16"
"209686","22"
"209687","12"
"209689","14"
"209689","16"
"209698","20"
"209716","16"
"209720","16"
"209726","16"
"209735","15"
"209738","16"
"209751","16"
"209753","15"
"209754","19"
"209767","09"
"209767","13"
"209767","14"
"209767","16"
"209772","10"
"209772","16"
"209776","09"
"209789","17"
"209789","18"
"209791","15"
"209795","16"
"209796","12"
"209796","19"
"209796","21"
"209798","16"
"209800","17"
"209807","15"
"209807","20"
"209815","22"
"209816","14"
"209816","20"
"209819","17"
"209820","10"
"209820","18"
"209827","12"
"209827","22"
"209831","11"
"209833","09"
"209843","13"
"209845","13"
"209846","16"
"209848","15"
"209850","18"
"209859","13"
"209859","16"
"209862","15"
"209862","16"
"209864","17"
"209867","07"
"209868","16"
"209876","20"
"209881","17"
"209882","16"
"209883","14"
"209891","17"
"209892","17"
"209894","12"
"209894","15"
"209894","21"
"209894","22"
"209898","14"
"209906","17"
"209914","11"
"209914","12"
"209914","16"
"209914","21"
"209919","17"
"209920","09"
"209921","11"
"209927","13"
"209931","21"
"209938","10"
"209942","17"
"209952","20"
"209953","17"
"209959","17"
"209961","16"
"209966","17"
"209967","17"
"209968","12"
"209970","17"
"209974","17"
"209975","17"
"209982","17"
"209985","20"
"209987","08"
"209995","10"
"209996","17"
"209997","11"
"210000","13"
"210004","18"
"210008","12"
"210010","17"
"210017","17"
"210024","17"
"210026","20"
"210027","16"
"210030","17"
"210032","07"
"210034","17"
"210038","18"
"210038","19"
"210040","10"
"210040","19"
"210044","21"
"210046","19"
"210048","13"
"210055","08"
"210055","18"
"210068","11"
"210068","17"
"210081","20"
"210082","10"
"210082","17"
"210090","19"
"210092","17"
"210099","11"
"210099","22"
"210104","07"
"210106","09"
"210106","19"
"210110","17"
"210113","08"
"210114","18"
"210115","19"
"210122","18"
"210127","20"
"210131","01"
"210135","12"
"210135","13"
"210136","07"
"210139","18"
"210140","10"
"210143","18"
"210145","11"
"210145","13"
"210145","16"
"210147","18"
"210155","18"
"210156","07"
"210156","20"
"210157","18"
"210172","10"
"210172","19"
"210183","18"
"210186","10"
"210191","13"
"210193","18"
"210194","13"
"210209","20"
"210219","09"
"210219","17"
"210220","15"
"210220","16"
"210220","18"
"210221","09"
"210221","11"
"210221","13"
"210221","17"
"210221","20"
"210231","12"
"210231","18"
"210248","19"
"210249","18"
"210253","18"
"210255","09"
"210258","18"
"210258","21"
"210263","18"
"210264","10"
"210264","17"
"210264","18"
"210265","19"
"210271","18"
"210274","15"
"210282","20"
"210285","10"
"210288","12"
"210291","08"
"210291","18"
"210297","20"
"210297","22"
"210300","18"
"210309","11"
"210311","13"
"210313","17"
"210313","19"
"210313","22"
"210315","18"
"210316","12"
"210319","21"
"210328","16"
"210328","19"
"210328","22"
"210333","11"
"210334","22"
"210351","09"
"210351","22"
"210354","20"
"210362","10"
"210362","20"
"210369","13"
"210369","20"
"210375","14"
"210376","19"
"210382","03"
"210388","14"
"210402","12"
"210402","19"
"210411","19"
"210415","12"
"210423","10"
"210425","16"
"210426","19"
"210433","19"
"210437","09"
"210437","13"
"210438","19"
"210439","19"
"210442","11"
"210442","12"
"210442","15"
"210442","19"
"210449","16"
"210454","08"
"210454","19"
"210466","19"
"210467","08"
"210467","09"
"210467","15"
"210467","16"
"210467","18"
"210467","21"
"210469","19"
"210471","15"
"210472","23"
"210474","19"
"210495","19"
"210497","20"
"210500","19"
"210507","20"
"210508","08"
"210512","22"
"210514","11"
"210515","16"
"210516","12"
"210516","13"
"210516","14"
"210516","19"
"210532","20"
"210533","12"
"210533","16"
"210533","19"
"210535","19"
"210537","12"
"210537","14"
"210537","18"
"210537","19"
"210537","20"
"210537","21"
"210541","19"
"210542","00"
"210542","20"
"210544","19"
"210552","18"
"210555","19"
"210556","23"
"210560","14"
"210565","20"
"210568","14"
"210570","12"
"210571","10"
"210576","10"
"210583","13"
"210594","22"
"210597","20"
"210600","10"
"210603","20"
"210606","20"
"210608","20"
"210617","20"
"210622","20"
"210623","20"
"210629","10"
"210629","19"
"210631","20"
"210632","16"
"210633","11"
"210642","20"
"210646","21"
"210654","10"
"210654","14"
"210654","20"
"210656","11"
"210667","20"
"210668","13"
"210673","10"
"210674","20"
"210675","20"
"210679","10"
"210679","17"
"210679","18"
"210684","20"
"210688","20"
"210695","22"
"210698","20"
"210699","21"
"210704","21"
"210705","16"
"210708","08"
"210708","20"
"210710","21"
"210722","22"
"210731","20"
"210731","21"
"210743","21"
"210755","19"
"210755","20"
"210755","21"
"210757","09"
"210757","14"
"210757","15"
"210757","21"
"210758","22"
"210759","18"
"210759","20"
"210761","21"
"210761","22"
"210768","09"
"210770","20"
"210773","21"
"210776","09"
"210783","21"
"210785","21"
"210792","22"
"210802","21"
"210804","13"
"210807","10"
"210807","18"
"210807","19"
"210807","21"
"210809","11"
"210809","12"
"210809","16"
"210812","13"
"210812","20"
"210814","23"
"210825","21"
"210825","22"
"210826","21"
"210831","12"
"210831","16"
"210836","10"
"210840","07"
"210842","21"
"210850","15"
"210856","21"
"210865","19"
"210868","21"
"210871","16"
"210871","20"
"210875","21"
"210885","21"
"210886","16"
"210889","11"
"210890","12"
"210896","15"
"210898","20"
"210907","14"
"210912","21"
"210918","21"
"210919","21"
"210921","15"
"210921","21"
"210925","21"
"210930","11"
"210932","20"
"210937","22"
"210939","21"
"210943","21"
"210943","22"
"210946","11"
"210946","22"
"210959","19"
"210960","10"
"210961","14"
"210961","16"
"210962","21"
"210966","21"
"210969","22"
"210971","21"
"210971","22"
"210973","07"
"210978","00"
"210979","22"
"210980","17"
"210985","14"
"210989","21"
"210993","22"
"211002","12"
"211002","21"
"211004","07"
"211004","21"
"211008","13"
"211009","22"
"211013","22"
"211017","09"
"211018","16"
"211026","07"
"211036","22"
"211039","12"
"211044","11"
"211045","13"
"211045","22"
"211046","12"
"211046","17"
"211048","11"
"211048","13"
"211048","21"
"211049","09"
"211049","11"
"211049","22"
"211055","18"
"211061","22"
"211063","20"
"211064","08"
"211068","12"
"211068","20"
"211068","23"
"211078","23"
"211079","18"
"211090","17"
"211091","10"
"211092","12"
"211096","18"
"211098","22"
"211101","22"
"211111","13"
"211113","12"
"211113","18"
"211120","11"
"211123","14"
"211129","22"
"211131","22"
"211133","20"
"211137","10"
"211137","13"
"211140","22"
"211145","22"
"211147","20"
"211148","12"
"211148","22"
"211150","22"
"211163","08"
"211170","07"
"211170","10"
"211176","17"
"211177","08"
"211177","22"
"211181","22"
"211183","22"
"211189","19"
"211191","10"
"211191","19"
"211201","11"
"211209","13"
"211211","07"
"211211","18"
"211211","23"
"211212","08"
"211215","20"
"211223","20"
"211234","08"
"211240","23"
"211242","10"
"211245","08"
"211246","12"
"211246","23"
"211250","10"
"211258","20"
"211262","09"
"211263","21"
"211275","10"
"211278","11"
"211287","12"
"211290","19"
"211290","20"
"211290","23"
"211292","11"
"211292","16"
"211302","10"
"211307","19"
"211320","16"
"211330","10"
"211335","23"
"211336","00"
"211340","07"
"211356","12"
"211358","05"
"211360","12"
"211360","17"
"211366","05"
"211366","06"
"211385","14"
"211388","16"
"211397","10"
"211401","11"
"211401","22"
"211405","07"
"211428","14"
"211432","07"
"211439","07"
"211439","20"
"211439","22"
"211444","07"
"211444","20"
"211445","21"
"211449","07"
"211459","15"
"211461","23"
"211469","07"
"211471","22"
"211475","10"
"211477","10"
"211477","15"
"211477","16"
"211477","17"
"211477","19"
"211477","20"
"211478","14"
"211478","22"
"211486","13"
"211498","09"
"211498","10"
"211498","12"
"211498","16"
"211498","20"
"211501","08"
"211501","09"
"211501","17"
"211513","15"
"211514","10"
"211516","09"
"211523","08"
"211523","22"
"211527","08"
"211529","11"
"211529","13"
"211529","18"
"211538","09"
"211539","11"
"211539","16"
"211540","07"
"211540","16"
"211542","23"
"211547","09"
"211558","09"
"211559","16"
"211560","08"
"211560","09"
"211560","10"
"211560","12"
"211560","15"
"211560","20"
"211561","09"
"211562","11"
"211574","09"
"211577","09"
"211579","22"
"211585","18"
"211590","20"
"211593","09"
"211596","09"
"211596","20"
"211598","10"
"211599","09"
"211603","21"
"211604","17"
"211604","20"
"211605","09"
"211606","12"
"211618","20"
"211619","08"
"211620","10"
"211620","15"
"211622","09"
"211625","08"
"211625","09"
"211625","12"
"211626","09"
"211626","12"
"211630","20"
"211632","19"
"211636","10"
"211637","10"
"211637","20"
"211639","11"
"211644","12"
"211646","19"
"211647","13"
"211647","19"
"211649","15"
"211650","13"
"211652","18"
"211653","14"
"211653","15"
"211656","10"
"211656","12"
"211656","16"
"211658","22"
"211659","09"
"211667","09"
"211667","10"
"211667","20"
"211674","10"
"211675","09"
"211677","09"
"211683","12"
"211683","21"
"211690","12"
"211690","18"
"211690","19"
"211693","12"
"211694","17"
"211696","16"
"211697","16"
"211697","18"
"211700","05"
"211700","09"
"211700","14"
"211700","18"
"211700","20"
"211701","22"
"211703","23"
"211704","19"
"211705","08"
"211705","09"
"211705","13"
"211709","14"
"211711","10"
"211712","11"
"211712","19"
"211712","20"
"211713","07"
"211714","16"
"211715","10"
"211717","10"
"211719","14"
"211720","10"
"211722","00"
"211723","07"
"211726","10"
"211729","17"
"211730","12"
"211731","18"
"211733","10"
"211738","10"
"211743","10"
"211745","10"
"211758","10"
"211758","13"
"211760","10"
"211765","17"
"211767","11"
"211768","19"
"211772","13"
"211774","10"
"211782","15"
"211783","11"
"211783","18"
"211787","10"
"211793","16"
"211796","10"
"211800","21"
"211800","22"
"211805","16"
"211812","15"
"211813","21"
"211816","13"
"211817","10"
"211820","18"
"211821","10"
"211821","18"
"211833","10"
"211835","10"
"211835","11"
"211835","16"
"211839","10"
"211843","09"
"211843","10"
"211844","12"
"211844","14"
"211846","10"
"211853","09"
"211857","07"
"211859","20"
"211865","12"
"211865","21"
"211869","08"
"211869","10"
"211869","11"
"211869","12"
"211871","10"
"211874","11"
"211878","16"
"211880","11"
"211886","12"
"211891","18"
"211893","09"
"211893","20"
"211893","22"
"211895","19"
"211898","19"
"211900","21"
"211902","12"
"211902","13"
"211908","11"
"211910","12"
"211913","11"
"211914","11"
"211915","15"
"211916","11"
"211927","22"
"211930","17"
"211933","16"
"211935","10"
"211941","11"
"211942","10"
"211943","21"
"211944","11"
"211944","21"
"211947","12"
"211948","21"
"211967","13"
"211967","20"
"211968","01"
"211968","12"
"211968","13"
"211969","19"
"211979","11"
"211979","14"
"211984","15"
"211986","12"
"211987","21"
"211996","10"
"211999","14"
"211999","19"
"211999","22"
"212004","11"
"212004","17"
"212006","22"
"212008","16"
"212009","11"
"212010","09"
"212013","11"
"212013","15"
"212017","16"
"212023","10"
"212029","17"
"212030","13"
"212031","21"
"212036","16"
"212047","12"
"212053","05"
"212053","06"
"212064","17"
"212075","20"
"212082","15"
"212087","20"
"212093","11"
"212099","17"
"212101","11"
"212108","13"
"212108","22"
"212123","13"
"212123","19"
"212126","10"
"212126","14"
"212126","17"
"212128","10"
"212131","21"
"212132","08"
"212132","11"
"212134","20"
"212134","22"
"212136","17"
"212146","08"
"212146","20"
"212147","10"
"212153","16"
"212160","12"
"212162","10"
"212162","23"
"212171","06"
"212171","08"
"212175","16"
"212176","20"
"212179","17"
"212181","08"
"212181","12"
"212181","13"
"212191","12"
"212193","20"
"212194","17"
"212196","17"
"212199","10"
"212203","12"
"212203","16"
"212203","21"
"212205","12"
"212206","12"
"212208","10"
"212218","21"
"212219","17"
"212220","19"
"212221","18"
"212223","12"
"212228","00"
"212229","20"
"212234","15"
"212235","12"
"212235","15"
"212235","16"
"212235","19"
"212235","20"
"212236","13"
"212236","19"
"212238","10"
"212239","12"
"212240","10"
"212240","21"
"212247","12"
"212248","21"
"212254","21"
"212258","12"
"212258","18"
"212265","12"
"212266","12"
"212267","18"
"212268","12"
"212277","12"
"212294","14"
"212295","08"
"212295","14"
"212295","20"
"212297","19"
"212299","12"
"212306","21"
"212308","12"
"212316","10"
"212316","12"
"212317","12"
"212318","20"
"212320","12"
"212323","15"
"212325","16"
"212330","19"
"212332","12"
"212333","12"
"212334","12"
"212334","20"
"212335","12"
"212336","10"
"212336","14"
"212340","12"
"212345","11"
"212349","12"
"212356","13"
"212357","12"
"212361","12"
"212361","16"
"212361","18"
"212361","23"
"212364","13"
"212366","13"
"212370","10"
"212371","15"
"212371","16"
"212372","11"
"212377","10"
"212377","15"
"212377","20"
"212379","09"
"212379","21"
"212382","21"
"212386","10"
"212402","13"
"212402","15"
"212406","14"
"212409","11"
"212409","13"
"212409","17"
"212424","13"
"212429","16"
"212437","19"
"212440","18"
"212441","17"
"212446","22"
"212449","13"
"212451","13"
"212453","13"
"212458","11"
"212468","22"
"212470","13"
"212470","20"
"212473","13"
"212474","13"
"212480","13"
"212483","13"
"212484","13"
"212490","11"
"212492","13"
"212493","13"
"212495","10"
"212498","13"
"212498","15"
"212499","13"
"212504","15"
"212506","11"
"212508","09"
"212513","13"
"212525","16"
"212531","18"
"212531","23"
"212533","14"
"212536","19"
"212544","13"
"212544","19"
"212549","13"
"212549","14"
"212551","15"
"212559","09"
"212559","16"
"212566","12"
"212567","13"
"212571","13"
"212575","17"
"212576","14"
"212577","10"
"212577","16"
"212582","14"
"212583","16"
"212586","07"
"212588","14"
"212592","18"
"212595","14"
"212596","14"
"212597","19"
"212599","14"
"212601","18"
"212601","23"
"212603","11"
"212603","14"
"212604","12"
"212604","16"
"212607","23"
"212608","05"
"212608","23"
"212610","14"
"212628","12"
"212630","11"
"212630","14"
"212631","21"
"212636","13"
"212655","14"
"212664","14"
"212668","14"
"212681","20"
"212681","22"
"212682","14"
"212686","15"
"212689","23"
"212690","08"
"212690","10"
"212690","20"
"212697","08"
"212697","15"
"212697","20"
"212698","19"
"212700","14"
"212700","20"
"212706","14"
"212710","06"
"212713","14"
"212714","17"
"212714","22"
"212720","10"
"212720","16"
"212721","14"
"212721","21"
"212721","22"
"212722","13"
"212722","14"
"212725","07"
"212725","13"
"212725","14"
"212725","23"
"212727","12"
"212728","10"
"212728","11"
"212728","14"
"212728","21"
"212732","15"
"212732","17"
"212741","08"
"212746","23"
"212761","19"
"212761","20"
"212771","19"
"212776","15"
"212776","16"
